phase 208
delta 1.11 0.06
ebv 0.0776
Rv 3.1
redshift 0.01
flux_scale 1e16
resolution 1
vSi 12.53 0.02
3295.4321    -2.56969e-17   7.04959e-17  2.42193e-17    279   262.927  4.66753e+14   0
3296.0051     2.34252e-17   8.77288e-17  2.60531e-17    280   262.930  4.69305e+14   0
3296.5784    -2.77810e-18   1.02749e-16  2.56122e-17    281   262.932  4.71809e+14   0
3297.1516     1.24001e-17   8.00638e-17  2.52780e-17    282   262.935  4.74263e+14   0
3297.7249     3.72267e-17   7.98243e-17  2.58638e-17    283   262.938  4.76712e+14   0
3298.2981     4.90854e-17   7.85059e-17  2.60460e-17    284   262.940  4.79107e+14   0
3298.8713    -1.38972e-17   1.07232e-16  2.49672e-17    285   262.943  4.81423e+14   0
3299.4448     3.15780e-18   9.33539e-17  2.49545e-17    286   262.946  4.83684e+14   0
3300.0183    -1.00393e-17   8.67537e-17  2.42754e-17    287   262.948  4.85944e+14   0
3300.5918    -2.96200e-19   9.19664e-17  2.46141e-17    288   262.951  4.88105e+14   0
3301.1655     5.31840e-18   8.20524e-17  2.43976e-17    289   262.954  4.90157e+14   0
3301.7390     2.73026e-17   8.76053e-17  2.51070e-17    290   262.956  4.91891e+14   0
3302.3130     4.63300e-18   9.35193e-17  2.45683e-17    291   262.959  4.93318e+14   0
3302.8867     6.14230e-18   7.86824e-17  2.41232e-17    292   262.962  4.94693e+14   0
3303.4604     5.53451e-17   3.77959e-17  2.43006e-17    293   262.964  4.96143e+14   0
3304.0344     1.29423e-17   8.12808e-17  2.42619e-17    294   262.967  4.97748e+14   0
3304.6084     6.58000e-19   7.15994e-17  2.35444e-17    295   262.970  4.99553e+14   0
3305.1824     2.56513e-17   4.82063e-17  2.34975e-17    296   262.973  5.01755e+14   0
3305.7563     2.58413e-17   5.95522e-17  2.37258e-17    297   262.975  5.04331e+14   0
3306.3306     1.30973e-17   8.37635e-17  2.39412e-17    298   262.978  5.07073e+14   0
3306.9048     3.72630e-18   8.99634e-17  2.37337e-17    299   262.981  5.09884e+14   0
3307.4790     3.64604e-17   6.04909e-17  2.37199e-17    300   262.983  5.12491e+14   0
